Timestamp,CPU(m),Memory(Mi)
2025-11-29 02:28:05.338,0m,8Mi
2025-11-29 02:28:05.990,0m,8Mi
2025-11-29 02:28:06.656,0m,8Mi
2025-11-29 02:28:07.313,0m,8Mi
2025-11-29 02:28:07.966,0m,8Mi
2025-11-29 02:28:08.628,0m,8Mi
2025-11-29 02:28:09.288,0m,8Mi
2025-11-29 02:28:09.937,0m,8Mi
2025-11-29 02:28:10.594,0m,8Mi
2025-11-29 02:28:11.254,0m,8Mi
2025-11-29 02:28:11.911,0m,8Mi
2025-11-29 02:28:12.565,0m,8Mi
2025-11-29 02:28:13.223,0m,8Mi
2025-11-29 02:28:13.883,0m,8Mi
2025-11-29 02:28:14.542,0m,8Mi
2025-11-29 02:28:15.193,0m,8Mi
2025-11-29 02:28:15.845,0m,8Mi
2025-11-29 02:28:16.504,0m,8Mi
2025-11-29 02:28:17.294,0m,8Mi
2025-11-29 02:28:17.952,0m,8Mi
2025-11-29 02:28:18.613,0m,8Mi
2025-11-29 02:28:19.267,0m,8Mi
2025-11-29 02:28:19.928,0m,8Mi
2025-11-29 02:28:20.588,0m,8Mi
2025-11-29 02:28:21.248,0m,8Mi
2025-11-29 02:28:21.901,0m,8Mi
2025-11-29 02:28:22.561,0m,8Mi
2025-11-29 02:28:23.212,0m,8Mi
2025-11-29 02:28:23.865,0m,8Mi
2025-11-29 02:28:24.515,0m,8Mi
2025-11-29 02:28:25.174,0m,8Mi
2025-11-29 02:28:25.824,0m,8Mi
2025-11-29 02:28:26.483,0m,8Mi
2025-11-29 02:28:27.145,0m,8Mi
2025-11-29 02:28:27.806,0m,8Mi
2025-11-29 02:28:28.471,0m,8Mi
2025-11-29 02:28:29.125,0m,8Mi
2025-11-29 02:28:29.784,0m,8Mi
2025-11-29 02:28:30.439,0m,8Mi
2025-11-29 02:28:31.093,0m,8Mi
2025-11-29 02:28:31.748,0m,8Mi
2025-11-29 02:28:32.400,0m,8Mi
2025-11-29 02:28:33.055,0m,8Mi
2025-11-29 02:28:33.710,0m,8Mi
2025-11-29 02:28:34.367,0m,8Mi
2025-11-29 02:28:35.023,0m,8Mi
2025-11-29 02:28:35.687,0m,8Mi
2025-11-29 02:28:36.342,0m,8Mi
2025-11-29 02:28:36.992,0m,8Mi
2025-11-29 02:28:37.644,0m,8Mi
2025-11-29 02:28:38.297,0m,8Mi
2025-11-29 02:28:38.955,0m,8Mi
2025-11-29 02:28:39.608,0m,8Mi
2025-11-29 02:28:40.262,0m,8Mi
2025-11-29 02:28:40.922,0m,8Mi
2025-11-29 02:28:41.575,0m,8Mi
2025-11-29 02:28:42.239,0m,8Mi
2025-11-29 02:28:42.891,0m,8Mi
2025-11-29 02:28:43.544,0m,8Mi
2025-11-29 02:28:44.197,0m,8Mi
2025-11-29 02:28:44.855,0m,8Mi
2025-11-29 02:28:45.515,0m,8Mi
2025-11-29 02:28:46.175,0m,8Mi
2025-11-29 02:28:46.826,0m,8Mi
2025-11-29 02:28:47.478,0m,8Mi
2025-11-29 02:28:48.137,0m,8Mi
2025-11-29 02:28:48.789,0m,8Mi
2025-11-29 02:28:49.446,0m,8Mi
2025-11-29 02:28:50.105,0m,8Mi
2025-11-29 02:28:50.765,0m,8Mi
2025-11-29 02:28:51.421,0m,8Mi
2025-11-29 02:28:52.087,0m,8Mi
2025-11-29 02:28:52.751,0m,8Mi
2025-11-29 02:28:53.407,0m,8Mi
2025-11-29 02:28:54.056,0m,8Mi
2025-11-29 02:28:54.703,0m,8Mi
2025-11-29 02:28:55.352,0m,8Mi
2025-11-29 02:28:56.004,0m,8Mi
2025-11-29 02:28:56.664,0m,8Mi
2025-11-29 02:28:57.316,0m,8Mi
2025-11-29 02:28:57.975,0m,8Mi
2025-11-29 02:28:58.630,0m,8Mi
2025-11-29 02:28:59.291,0m,8Mi
2025-11-29 02:28:59.946,0m,8Mi
2025-11-29 02:29:00.604,0m,8Mi
2025-11-29 02:29:01.264,0m,8Mi
2025-11-29 02:29:01.916,0m,8Mi
2025-11-29 02:29:02.572,0m,8Mi
2025-11-29 02:29:03.226,0m,8Mi
2025-11-29 02:29:03.883,0m,8Mi
2025-11-29 02:29:04.544,0m,8Mi
2025-11-29 02:29:05.195,0m,8Mi
2025-11-29 02:29:05.856,0m,8Mi
2025-11-29 02:29:06.521,0m,8Mi
2025-11-29 02:29:07.174,0m,8Mi
2025-11-29 02:29:07.833,0m,8Mi
2025-11-29 02:29:08.486,0m,8Mi
2025-11-29 02:29:09.141,0m,8Mi
2025-11-29 02:29:09.795,0m,8Mi
2025-11-29 02:29:10.450,0m,8Mi
2025-11-29 02:29:11.107,0m,8Mi
2025-11-29 02:29:11.769,0m,8Mi
2025-11-29 02:29:12.423,0m,8Mi
2025-11-29 02:29:13.086,0m,8Mi
2025-11-29 02:29:13.740,0m,8Mi
2025-11-29 02:29:14.393,0m,8Mi
2025-11-29 02:29:15.051,0m,8Mi
2025-11-29 02:29:15.701,0m,8Mi
2025-11-29 02:29:16.356,0m,8Mi
2025-11-29 02:29:17.018,0m,8Mi
2025-11-29 02:29:17.680,0m,8Mi
2025-11-29 02:29:18.338,0m,8Mi
2025-11-29 02:29:18.991,0m,8Mi
2025-11-29 02:29:19.641,0m,8Mi
2025-11-29 02:29:20.295,0m,8Mi
2025-11-29 02:29:20.953,0m,8Mi
2025-11-29 02:29:21.604,0m,8Mi
2025-11-29 02:29:22.253,0m,8Mi
2025-11-29 02:29:22.915,0m,8Mi
2025-11-29 02:29:23.565,0m,8Mi
2025-11-29 02:29:24.219,0m,8Mi
2025-11-29 02:29:24.879,0m,8Mi
2025-11-29 02:29:25.539,0m,8Mi
2025-11-29 02:29:26.192,0m,8Mi
2025-11-29 02:29:26.847,0m,8Mi
2025-11-29 02:29:27.504,0m,8Mi
2025-11-29 02:29:28.159,0m,8Mi
2025-11-29 02:29:28.813,0m,8Mi
2025-11-29 02:29:29.473,0m,8Mi
2025-11-29 02:29:30.134,0m,8Mi
2025-11-29 02:29:30.792,0m,8Mi
2025-11-29 02:29:31.451,0m,8Mi
2025-11-29 02:29:32.104,0m,8Mi
2025-11-29 02:29:32.756,0m,8Mi
2025-11-29 02:29:33.419,0m,8Mi
2025-11-29 02:29:34.075,0m,8Mi
2025-11-29 02:29:34.735,0m,8Mi
2025-11-29 02:29:35.389,0m,8Mi
2025-11-29 02:29:36.051,0m,8Mi
2025-11-29 02:29:36.712,0m,8Mi
2025-11-29 02:29:37.365,0m,8Mi
2025-11-29 02:29:38.015,0m,8Mi
2025-11-29 02:29:38.669,0m,8Mi
2025-11-29 02:29:39.329,0m,8Mi
2025-11-29 02:29:39.984,0m,8Mi
2025-11-29 02:29:40.650,0m,8Mi
2025-11-29 02:29:41.312,0m,8Mi
2025-11-29 02:29:41.970,0m,8Mi
2025-11-29 02:29:42.629,0m,8Mi
2025-11-29 02:29:43.286,0m,8Mi
2025-11-29 02:29:43.931,0m,8Mi
2025-11-29 02:29:44.584,0m,8Mi
2025-11-29 02:29:45.237,0m,8Mi
2025-11-29 02:29:45.889,0m,8Mi
2025-11-29 02:29:46.546,0m,8Mi
2025-11-29 02:29:47.197,0m,8Mi
2025-11-29 02:29:47.854,0m,8Mi
2025-11-29 02:29:48.504,0m,8Mi
2025-11-29 02:29:49.163,0m,8Mi
2025-11-29 02:29:49.825,0m,8Mi
2025-11-29 02:29:50.477,0m,8Mi
2025-11-29 02:29:51.131,0m,8Mi
2025-11-29 02:29:51.791,0m,8Mi
2025-11-29 02:29:52.454,0m,8Mi
2025-11-29 02:29:53.110,0m,8Mi
2025-11-29 02:29:53.765,0m,8Mi
2025-11-29 02:29:54.424,0m,8Mi
2025-11-29 02:29:55.081,0m,8Mi
2025-11-29 02:29:55.734,0m,8Mi
2025-11-29 02:29:56.385,0m,8Mi
2025-11-29 02:29:57.046,0m,8Mi
2025-11-29 02:29:57.701,0m,8Mi
2025-11-29 02:29:58.362,0m,8Mi
2025-11-29 02:29:59.017,0m,8Mi
2025-11-29 02:29:59.680,0m,8Mi
2025-11-29 02:30:00.334,0m,8Mi
2025-11-29 02:30:00.986,0m,8Mi
2025-11-29 02:30:01.650,0m,8Mi
2025-11-29 02:30:02.305,0m,8Mi
2025-11-29 02:30:02.960,0m,8Mi
2025-11-29 02:30:03.622,0m,8Mi
2025-11-29 02:30:04.285,0m,8Mi
2025-11-29 02:30:04.948,0m,8Mi
2025-11-29 02:30:05.609,0m,8Mi
2025-11-29 02:30:06.269,0m,8Mi
2025-11-29 02:30:06.921,0m,8Mi
2025-11-29 02:30:07.580,0m,8Mi
2025-11-29 02:30:08.236,0m,8Mi
2025-11-29 02:30:08.890,0m,8Mi
2025-11-29 02:30:09.544,0m,8Mi
2025-11-29 02:30:10.207,0m,8Mi
2025-11-29 02:30:10.856,0m,8Mi
2025-11-29 02:30:11.514,0m,8Mi
2025-11-29 02:30:12.168,0m,8Mi
2025-11-29 02:30:12.826,0m,8Mi
2025-11-29 02:30:13.478,0m,8Mi
2025-11-29 02:30:14.132,0m,8Mi
2025-11-29 02:30:14.782,0m,8Mi
2025-11-29 02:30:15.435,0m,8Mi
2025-11-29 02:30:16.090,0m,8Mi
2025-11-29 02:30:16.751,0m,8Mi
2025-11-29 02:30:17.404,0m,8Mi
2025-11-29 02:30:18.066,0m,8Mi
2025-11-29 02:30:18.717,0m,8Mi
2025-11-29 02:30:19.376,0m,8Mi
2025-11-29 02:30:20.041,0m,8Mi
2025-11-29 02:30:20.697,0m,8Mi
2025-11-29 02:30:21.347,0m,8Mi
2025-11-29 02:30:22.001,0m,8Mi
2025-11-29 02:30:22.664,0m,8Mi
2025-11-29 02:30:23.321,0m,8Mi
2025-11-29 02:30:23.982,0m,8Mi
2025-11-29 02:30:24.642,0m,8Mi
2025-11-29 02:30:25.301,0m,8Mi
2025-11-29 02:30:25.953,0m,8Mi
2025-11-29 02:30:26.614,0m,8Mi
2025-11-29 02:30:27.265,0m,8Mi
2025-11-29 02:30:27.921,0m,8Mi
2025-11-29 02:30:28.576,0m,8Mi
2025-11-29 02:30:29.228,0m,8Mi
2025-11-29 02:30:29.879,0m,8Mi
2025-11-29 02:30:30.534,0m,8Mi
2025-11-29 02:30:31.187,0m,8Mi
2025-11-29 02:30:31.845,0m,8Mi
2025-11-29 02:30:32.495,0m,8Mi
2025-11-29 02:30:33.147,0m,8Mi
2025-11-29 02:30:33.798,0m,8Mi
2025-11-29 02:30:34.455,0m,8Mi
2025-11-29 02:30:35.112,0m,8Mi
2025-11-29 02:30:35.773,0m,8Mi
2025-11-29 02:30:36.427,0m,8Mi
2025-11-29 02:30:37.084,0m,8Mi
2025-11-29 02:30:37.734,0m,8Mi
2025-11-29 02:30:38.391,0m,8Mi
2025-11-29 02:30:39.053,0m,8Mi
2025-11-29 02:30:39.715,0m,8Mi
2025-11-29 02:30:40.372,0m,8Mi
2025-11-29 02:30:41.024,0m,8Mi
2025-11-29 02:30:41.679,0m,8Mi
2025-11-29 02:30:42.330,0m,8Mi
2025-11-29 02:30:42.989,0m,8Mi
2025-11-29 02:30:43.649,0m,8Mi
2025-11-29 02:30:44.300,0m,8Mi
2025-11-29 02:30:44.957,0m,8Mi
2025-11-29 02:30:45.621,0m,8Mi
2025-11-29 02:30:46.275,0m,8Mi
2025-11-29 02:30:46.934,0m,8Mi
2025-11-29 02:30:47.589,0m,8Mi
2025-11-29 02:30:48.246,0m,8Mi
2025-11-29 02:30:48.907,0m,8Mi
2025-11-29 02:30:49.569,0m,8Mi
2025-11-29 02:30:50.225,0m,8Mi
2025-11-29 02:30:50.877,0m,8Mi
2025-11-29 02:30:51.535,0m,8Mi
2025-11-29 02:30:52.194,0m,8Mi
2025-11-29 02:30:52.848,0m,8Mi
2025-11-29 02:30:53.511,0m,8Mi
2025-11-29 02:30:54.163,0m,8Mi
2025-11-29 02:30:54.814,0m,8Mi
2025-11-29 02:30:55.471,0m,8Mi
2025-11-29 02:30:56.124,0m,8Mi
2025-11-29 02:30:56.774,0m,8Mi
2025-11-29 02:30:57.425,0m,8Mi
2025-11-29 02:30:58.086,0m,8Mi
2025-11-29 02:30:58.750,0m,8Mi
2025-11-29 02:30:59.412,0m,8Mi
2025-11-29 02:31:00.070,0m,8Mi
2025-11-29 02:31:00.721,0m,8Mi
2025-11-29 02:31:01.375,0m,8Mi
2025-11-29 02:31:02.026,0m,8Mi
2025-11-29 02:31:02.690,0m,8Mi
2025-11-29 02:31:03.343,0m,8Mi
2025-11-29 02:31:03.996,0m,8Mi
2025-11-29 02:31:04.651,0m,8Mi
2025-11-29 02:31:05.304,0m,8Mi
2025-11-29 02:31:05.953,0m,8Mi
2025-11-29 02:31:06.614,0m,8Mi
2025-11-29 02:31:07.273,0m,8Mi
2025-11-29 02:31:07.933,0m,8Mi
2025-11-29 02:31:08.587,0m,8Mi
2025-11-29 02:31:09.246,0m,8Mi
2025-11-29 02:31:09.910,0m,8Mi
2025-11-29 02:31:10.563,0m,8Mi
2025-11-29 02:31:11.212,0m,8Mi
2025-11-29 02:31:11.866,0m,8Mi
2025-11-29 02:31:12.515,0m,8Mi
2025-11-29 02:31:13.169,0m,8Mi
2025-11-29 02:31:13.823,0m,8Mi
2025-11-29 02:31:14.471,0m,8Mi
2025-11-29 02:31:15.132,0m,8Mi
2025-11-29 02:31:15.786,0m,8Mi
2025-11-29 02:31:16.433,0m,8Mi
2025-11-29 02:31:17.082,0m,8Mi
2025-11-29 02:31:17.737,0m,8Mi
2025-11-29 02:31:18.396,0m,8Mi
2025-11-29 02:31:19.060,0m,8Mi
2025-11-29 02:31:19.713,0m,8Mi
2025-11-29 02:31:20.372,0m,8Mi
2025-11-29 02:31:21.029,0m,8Mi
2025-11-29 02:31:21.679,0m,8Mi
2025-11-29 02:31:22.336,0m,8Mi
2025-11-29 02:31:22.992,0m,8Mi
2025-11-29 02:31:23.644,0m,8Mi
2025-11-29 02:31:24.299,0m,8Mi
2025-11-29 02:31:24.951,0m,8Mi
2025-11-29 02:31:25.602,0m,8Mi
2025-11-29 02:31:26.259,0m,8Mi
2025-11-29 02:31:26.906,0m,8Mi
2025-11-29 02:31:27.567,0m,8Mi
2025-11-29 02:31:28.223,0m,8Mi
2025-11-29 02:31:28.877,0m,8Mi
2025-11-29 02:31:29.532,0m,8Mi
2025-11-29 02:31:30.193,0m,8Mi
2025-11-29 02:31:30.848,0m,8Mi
2025-11-29 02:31:31.499,0m,8Mi
2025-11-29 02:31:32.151,0m,8Mi
2025-11-29 02:31:32.804,0m,8Mi
2025-11-29 02:31:33.462,0m,8Mi
2025-11-29 02:31:34.118,0m,8Mi
2025-11-29 02:31:34.768,0m,8Mi
2025-11-29 02:31:35.427,0m,8Mi
2025-11-29 02:31:36.079,0m,8Mi
2025-11-29 02:31:36.745,0m,8Mi
2025-11-29 02:31:37.407,0m,8Mi
2025-11-29 02:31:38.058,0m,8Mi
2025-11-29 02:31:38.714,0m,8Mi
2025-11-29 02:31:39.372,0m,8Mi
2025-11-29 02:31:40.034,0m,8Mi
2025-11-29 02:31:40.689,0m,8Mi
2025-11-29 02:31:41.353,0m,8Mi
2025-11-29 02:31:42.012,0m,8Mi
2025-11-29 02:31:42.664,0m,8Mi
2025-11-29 02:31:43.321,0m,8Mi
2025-11-29 02:31:43.978,0m,8Mi
2025-11-29 02:31:44.632,0m,8Mi
2025-11-29 02:31:45.293,0m,8Mi
2025-11-29 02:31:45.957,0m,8Mi
2025-11-29 02:31:46.625,0m,8Mi
2025-11-29 02:31:47.282,0m,8Mi
2025-11-29 02:31:47.943,0m,8Mi
2025-11-29 02:31:48.602,0m,8Mi
2025-11-29 02:31:49.259,0m,8Mi
2025-11-29 02:31:49.921,0m,8Mi
2025-11-29 02:31:50.580,0m,8Mi
2025-11-29 02:31:51.235,0m,8Mi
2025-11-29 02:31:51.903,0m,8Mi
2025-11-29 02:31:52.554,0m,8Mi
2025-11-29 02:31:53.207,0m,8Mi
2025-11-29 02:31:53.859,0m,8Mi
2025-11-29 02:31:54.518,0m,8Mi
2025-11-29 02:31:55.180,0m,8Mi
2025-11-29 02:31:55.836,0m,8Mi
2025-11-29 02:31:56.489,0m,8Mi
2025-11-29 02:31:57.145,0m,8Mi
2025-11-29 02:31:57.800,0m,8Mi
2025-11-29 02:31:58.459,0m,8Mi
2025-11-29 02:31:59.114,0m,8Mi
2025-11-29 02:31:59.768,0m,8Mi
2025-11-29 02:32:00.424,0m,8Mi
2025-11-29 02:32:01.079,0m,8Mi
2025-11-29 02:32:01.734,0m,8Mi
2025-11-29 02:32:02.395,0m,8Mi
2025-11-29 02:32:03.056,0m,8Mi
2025-11-29 02:32:03.718,0m,8Mi
2025-11-29 02:32:04.387,0m,8Mi
2025-11-29 02:32:05.048,0m,8Mi
2025-11-29 02:32:05.717,0m,8Mi
2025-11-29 02:32:06.380,0m,8Mi
2025-11-29 02:32:07.039,0m,8Mi
2025-11-29 02:32:07.705,0m,8Mi
2025-11-29 02:32:08.368,0m,8Mi
2025-11-29 02:32:09.029,0m,8Mi
2025-11-29 02:32:09.694,0m,8Mi
2025-11-29 02:32:10.358,0m,8Mi
2025-11-29 02:32:11.021,0m,8Mi
2025-11-29 02:32:11.684,0m,8Mi
2025-11-29 02:32:12.350,17m,2Mi
2025-11-29 02:32:13.011,17m,2Mi
2025-11-29 02:32:13.675,17m,2Mi
2025-11-29 02:32:14.326,17m,2Mi
2025-11-29 02:32:14.991,17m,2Mi
2025-11-29 02:32:15.655,17m,2Mi
2025-11-29 02:32:16.303,17m,2Mi
2025-11-29 02:32:16.957,17m,2Mi
2025-11-29 02:32:17.611,17m,2Mi
2025-11-29 02:32:18.295,NA,NA
2025-11-29 02:32:19.449,NA,NA
2025-11-29 02:32:20.087,NA,NA
2025-11-29 02:32:20.722,NA,NA
2025-11-29 02:32:21.371,NA,NA
2025-11-29 02:32:22.010,NA,NA
2025-11-29 02:32:22.662,NA,NA
2025-11-29 02:32:23.292,NA,NA
2025-11-29 02:32:23.938,NA,NA
2025-11-29 02:32:24.576,NA,NA
2025-11-29 02:32:25.231,NA,NA
2025-11-29 02:32:25.884,NA,NA
2025-11-29 02:32:26.546,NA,NA
2025-11-29 02:32:27.207,NA,NA
2025-11-29 02:32:27.855,NA,NA
2025-11-29 02:32:28.508,NA,NA
2025-11-29 02:32:29.163,NA,NA
2025-11-29 02:32:29.793,NA,NA
2025-11-29 02:32:30.453,NA,NA
2025-11-29 02:32:31.121,NA,NA
2025-11-29 02:32:31.768,NA,NA
2025-11-29 02:32:32.446,NA,NA
2025-11-29 02:32:33.098,NA,NA
2025-11-29 02:32:33.751,NA,NA
2025-11-29 02:32:34.412,NA,NA
2025-11-29 02:32:35.068,NA,NA
2025-11-29 02:32:35.732,NA,NA
2025-11-29 02:32:36.401,NA,NA
2025-11-29 02:32:37.068,NA,NA
2025-11-29 02:32:37.736,NA,NA
2025-11-29 02:32:38.401,NA,NA
2025-11-29 02:32:39.067,NA,NA
2025-11-29 02:32:39.727,NA,NA
2025-11-29 02:32:40.386,NA,NA
2025-11-29 02:32:41.052,NA,NA
2025-11-29 02:32:41.704,NA,NA
2025-11-29 02:32:42.374,NA,NA
2025-11-29 02:32:43.020,NA,NA
2025-11-29 02:32:43.681,NA,NA
2025-11-29 02:32:44.338,NA,NA
2025-11-29 02:32:45.005,NA,NA
2025-11-29 02:32:45.662,NA,NA
2025-11-29 02:32:46.331,NA,NA
2025-11-29 02:32:46.992,NA,NA
2025-11-29 02:32:47.661,NA,NA
2025-11-29 02:32:48.324,NA,NA
2025-11-29 02:32:48.991,NA,NA
2025-11-29 02:32:49.654,NA,NA
2025-11-29 02:32:50.319,NA,NA
2025-11-29 02:32:50.987,NA,NA
2025-11-29 02:32:51.643,NA,NA
2025-11-29 02:32:52.310,NA,NA
2025-11-29 02:32:52.966,NA,NA
2025-11-29 02:32:53.629,NA,NA
2025-11-29 02:32:54.275,NA,NA
2025-11-29 02:32:54.955,NA,NA
2025-11-29 02:32:55.612,NA,NA
2025-11-29 02:32:56.271,NA,NA
2025-11-29 02:32:56.918,NA,NA
2025-11-29 02:32:57.583,NA,NA
2025-11-29 02:32:58.263,NA,NA
2025-11-29 02:32:58.929,NA,NA
2025-11-29 02:32:59.605,NA,NA
2025-11-29 02:33:00.263,NA,NA
2025-11-29 02:33:00.916,NA,NA
2025-11-29 02:33:01.575,NA,NA
2025-11-29 02:33:02.237,NA,NA
2025-11-29 02:33:02.888,NA,NA
2025-11-29 02:33:03.559,NA,NA
2025-11-29 02:33:04.208,NA,NA
2025-11-29 02:33:04.861,NA,NA
2025-11-29 02:33:05.529,NA,NA
2025-11-29 02:33:06.193,NA,NA
2025-11-29 02:33:06.839,NA,NA
2025-11-29 02:33:07.490,NA,NA
2025-11-29 02:33:08.155,NA,NA
2025-11-29 02:33:08.809,NA,NA
2025-11-29 02:33:09.459,NA,NA
2025-11-29 02:33:10.116,NA,NA
2025-11-29 02:33:10.772,NA,NA
2025-11-29 02:33:11.426,NA,NA
2025-11-29 02:33:12.077,NA,NA
2025-11-29 02:33:12.730,NA,NA
2025-11-29 02:33:13.377,NA,NA
2025-11-29 02:33:14.029,NA,NA
2025-11-29 02:33:14.688,NA,NA
2025-11-29 02:33:15.332,NA,NA
2025-11-29 02:33:15.992,NA,NA
2025-11-29 02:33:16.642,NA,NA
2025-11-29 02:33:17.294,NA,NA
2025-11-29 02:33:17.951,NA,NA
2025-11-29 02:33:18.604,NA,NA
2025-11-29 02:33:19.262,NA,NA
2025-11-29 02:33:19.923,NA,NA
2025-11-29 02:33:20.573,NA,NA
2025-11-29 02:33:21.233,NA,NA
2025-11-29 02:33:21.899,NA,NA
2025-11-29 02:33:22.544,NA,NA
2025-11-29 02:33:23.208,NA,NA
2025-11-29 02:33:23.853,NA,NA
2025-11-29 02:33:24.513,NA,NA
2025-11-29 02:33:25.161,NA,NA
2025-11-29 02:33:25.812,NA,NA
2025-11-29 02:33:26.458,NA,NA
2025-11-29 02:33:27.128,NA,NA
2025-11-29 02:33:27.787,NA,NA
2025-11-29 02:33:28.455,NA,NA
2025-11-29 02:33:29.120,NA,NA
2025-11-29 02:33:29.777,NA,NA
2025-11-29 02:33:30.431,NA,NA
2025-11-29 02:33:31.084,NA,NA
2025-11-29 02:33:31.743,NA,NA
2025-11-29 02:33:32.394,NA,NA
2025-11-29 02:33:33.046,NA,NA
2025-11-29 02:33:33.699,NA,NA
2025-11-29 02:33:34.355,NA,NA
2025-11-29 02:33:35.006,NA,NA
2025-11-29 02:33:35.668,NA,NA
2025-11-29 02:33:36.313,NA,NA
2025-11-29 02:33:36.964,NA,NA
2025-11-29 02:33:37.618,NA,NA
2025-11-29 02:33:38.265,NA,NA
2025-11-29 02:33:38.928,NA,NA
2025-11-29 02:33:39.597,NA,NA
2025-11-29 02:33:40.264,NA,NA
2025-11-29 02:33:40.926,NA,NA
2025-11-29 02:33:41.581,NA,NA
2025-11-29 02:33:42.251,NA,NA
2025-11-29 02:33:42.919,NA,NA
2025-11-29 02:33:43.578,NA,NA
2025-11-29 02:33:44.244,NA,NA
2025-11-29 02:33:44.895,NA,NA
2025-11-29 02:33:45.561,NA,NA
2025-11-29 02:33:46.204,NA,NA
2025-11-29 02:33:46.857,NA,NA
2025-11-29 02:33:47.507,NA,NA
2025-11-29 02:33:48.191,NA,NA
2025-11-29 02:33:48.848,NA,NA
2025-11-29 02:33:49.507,NA,NA
2025-11-29 02:33:50.163,NA,NA
2025-11-29 02:33:50.813,NA,NA
2025-11-29 02:33:51.486,NA,NA
2025-11-29 02:33:52.147,NA,NA
2025-11-29 02:33:52.805,NA,NA
2025-11-29 02:33:53.468,NA,NA
2025-11-29 02:33:54.136,NA,NA
2025-11-29 02:33:54.782,NA,NA
2025-11-29 02:33:55.449,NA,NA
2025-11-29 02:33:56.097,NA,NA
2025-11-29 02:33:56.759,NA,NA
2025-11-29 02:33:57.407,NA,NA
2025-11-29 02:33:58.069,NA,NA
2025-11-29 02:33:58.719,NA,NA
2025-11-29 02:33:59.384,NA,NA
2025-11-29 02:34:00.046,NA,NA
2025-11-29 02:34:00.713,NA,NA
2025-11-29 02:34:01.390,NA,NA
2025-11-29 02:34:02.057,NA,NA
2025-11-29 02:34:02.723,NA,NA
2025-11-29 02:34:03.374,NA,NA
2025-11-29 02:34:04.034,NA,NA
2025-11-29 02:34:04.690,NA,NA
2025-11-29 02:34:05.344,NA,NA
2025-11-29 02:34:05.995,NA,NA
2025-11-29 02:34:06.666,NA,NA
2025-11-29 02:34:07.314,NA,NA
2025-11-29 02:34:07.978,NA,NA
2025-11-29 02:34:08.628,NA,NA
2025-11-29 02:34:09.282,NA,NA
2025-11-29 02:34:09.940,NA,NA
2025-11-29 02:34:10.601,NA,NA
2025-11-29 02:34:11.257,NA,NA
2025-11-29 02:34:11.916,NA,NA
2025-11-29 02:34:12.578,NA,NA
2025-11-29 02:34:13.238,NA,NA
2025-11-29 02:34:13.910,NA,NA
2025-11-29 02:34:14.558,NA,NA
2025-11-29 02:34:15.226,NA,NA
2025-11-29 02:34:15.878,NA,NA
2025-11-29 02:34:16.546,NA,NA
2025-11-29 02:34:17.203,NA,NA
2025-11-29 02:34:17.865,NA,NA
2025-11-29 02:34:18.505,NA,NA
2025-11-29 02:34:19.166,NA,NA
2025-11-29 02:34:19.817,NA,NA
2025-11-29 02:34:20.473,NA,NA
2025-11-29 02:34:21.125,NA,NA
2025-11-29 02:34:21.783,NA,NA
2025-11-29 02:34:22.446,NA,NA
2025-11-29 02:34:23.105,NA,NA
2025-11-29 02:34:23.765,NA,NA
2025-11-29 02:34:24.427,NA,NA
2025-11-29 02:34:25.099,NA,NA
2025-11-29 02:34:25.745,NA,NA
2025-11-29 02:34:26.401,NA,NA
2025-11-29 02:34:27.053,NA,NA
2025-11-29 02:34:27.700,NA,NA
2025-11-29 02:34:28.353,NA,NA
2025-11-29 02:34:29.020,NA,NA
2025-11-29 02:34:29.680,NA,NA
2025-11-29 02:34:30.345,NA,NA
2025-11-29 02:34:31.021,NA,NA
2025-11-29 02:34:31.678,NA,NA
2025-11-29 02:34:32.325,NA,NA
2025-11-29 02:34:32.999,NA,NA
2025-11-29 02:34:33.657,NA,NA
2025-11-29 02:34:34.312,NA,NA
2025-11-29 02:34:34.968,NA,NA
2025-11-29 02:34:35.629,NA,NA
2025-11-29 02:34:36.296,NA,NA
2025-11-29 02:34:36.952,NA,NA
2025-11-29 02:34:37.620,NA,NA
2025-11-29 02:34:38.273,NA,NA
2025-11-29 02:34:38.934,NA,NA
2025-11-29 02:34:39.586,NA,NA
2025-11-29 02:34:40.255,NA,NA
2025-11-29 02:34:40.907,NA,NA
2025-11-29 02:34:41.565,NA,NA
2025-11-29 02:34:42.228,NA,NA
2025-11-29 02:34:42.901,NA,NA
2025-11-29 02:34:43.571,NA,NA
2025-11-29 02:34:44.238,NA,NA
2025-11-29 02:34:44.900,NA,NA
2025-11-29 02:34:45.569,NA,NA
2025-11-29 02:34:46.238,NA,NA
2025-11-29 02:34:46.892,NA,NA
2025-11-29 02:34:47.556,NA,NA
2025-11-29 02:34:48.213,NA,NA
2025-11-29 02:34:48.868,NA,NA
2025-11-29 02:34:49.517,NA,NA
2025-11-29 02:34:50.181,NA,NA
2025-11-29 02:34:50.834,NA,NA
2025-11-29 02:34:51.493,NA,NA
2025-11-29 02:34:52.152,NA,NA
2025-11-29 02:34:52.820,NA,NA
2025-11-29 02:34:53.484,NA,NA
2025-11-29 02:34:54.157,NA,NA
2025-11-29 02:34:54.831,NA,NA
2025-11-29 02:34:55.496,NA,NA
2025-11-29 02:34:56.178,NA,NA
2025-11-29 02:34:56.837,NA,NA
2025-11-29 02:34:57.504,NA,NA
2025-11-29 02:34:58.169,NA,NA
2025-11-29 02:34:58.830,NA,NA
